domain_length,entropy,num_subdomains,has_dnssec,has_ds_records,has_spf,has_dmarc,record_types_count,ttl_value,is_malicious,num_digits,num_hyphens,health_score
23,3.6440870257072024,4,0,1,1,0,3,3600,1,4,2,71.0
46,2.220658299625157,1,0,1,0,0,2,3600,0,9,0,89.0
39,2.8313140172767355,3,0,0,1,0,4,300,0,8,2,80.0
30,2.347103757127969,2,0,0,1,0,5,300,0,4,2,92.0
9,1.7428612083470645,3,1,1,1,0,5,86400,0,1,1,100.0
33,4.129841481047675,0,0,0,1,0,3,86400,0,9,1,81.0
41,3.6866094134650234,2,1,0,1,1,4,3600,0,3,1,100.0
24,2.404389178376402,3,0,0,1,0,4,3600,0,7,1,88.0
25,3.298118978615959,3,1,0,1,0,1,300,0,6,0,96.0
14,2.1037913644034174,0,0,1,1,0,2,300,0,4,2,100.0
9,4.1707098653873125,4,1,1,1,0,3,3600,0,3,1,96.0
40,1.8447190300857308,2,1,0,1,0,5,3600,0,4,0,100.0
10,1.5115114365234028,2,0,0,1,1,7,300,0,6,1,89.0
30,3.0060245932175462,0,1,0,1,1,6,86400,0,4,2,100.0
8,3.249383470358608,4,0,0,1,1,1,86400,0,7,1,74.0
43,3.2368959608874133,2,0,0,0,0,4,300,0,6,2,67.0
43,1.6635357823134789,2,0,1,1,1,2,300,0,6,2,98.0
39,2.4421314207552975,2,1,1,1,0,5,86400,0,8,0,100.0
5,2.9975968405239954,4,0,0,1,0,7,300,0,7,1,82.0
28,2.1497375568817225,0,0,0,0,0,1,86400,0,7,1,72.0
40,4.117877656457689,2,1,0,1,1,4,86400,0,5,2,100.0
10,1.761327868384302,3,1,1,0,0,5,300,1,6,1,59.0
45,2.9621533250161285,4,0,0,0,1,5,3600,0,7,2,85.0
48,3.5742481725394564,1,0,1,1,1,4,3600,0,4,0,100.0
35,2.2852533004034474,0,0,0,1,0,4,3600,0,9,1,88.0
24,3.3727222109925545,3,1,0,0,1,3,3600,0,1,2,100.0
28,3.988155450427124,2,1,0,1,0,5,3600,0,6,1,100.0
29,2.0710109252851425,1,0,0,0,0,4,3600,0,9,1,78.0
40,4.251661775474588,0,0,1,0,0,6,3600,0,2,0,90.0
25,3.160675597987074,4,0,0,0,1,7,300,0,9,2,84.0
34,2.3976960129031815,1,1,0,1,0,7,300,0,7,0,100.0
28,2.7925748261468124,1,0,0,0,1,6,3600,0,5,0,95.0
48,2.436575651359164,3,0,0,0,1,7,300,0,3,0,82.0
46,3.6753334797999484,0,0,0,1,1,1,86400,1,1,2,47.0
34,3.8889019902453965,3,0,0,0,0,7,3600,0,6,2,65.0
26,3.9988121769559832,3,0,0,1,0,2,86400,1,0,1,49.0
32,4.457304748757224,2,0,0,1,0,7,300,0,6,2,82.0
11,3.8738528774900507,4,1,0,1,1,6,3600,0,9,0,100.0
39,3.30415221206569,1,0,0,0,1,3,86400,0,9,2,83.0
32,2.5176608951753514,0,0,0,1,1,4,300,0,6,1,85.0
18,3.133786346132248,4,1,0,1,0,2,3600,0,9,0,100.0
14,1.6232045183712163,4,0,0,0,0,3,3600,0,2,1,68.0
20,3.734475226589739,0,0,0,0,1,5,86400,0,3,2,90.0
20,2.8378666352763053,4,0,0,0,0,2,86400,0,3,1,69.0
35,1.5600696891965629,2,1,0,0,0,6,86400,0,3,1,92.0
46,1.6875208245312323,4,0,0,1,1,3,300,0,8,2,75.0
29,2.6623993914652697,2,1,0,1,0,4,86400,0,5,1,100.0
17,3.2502645570553055,1,0,0,0,0,4,86400,0,9,2,75.0
10,2.89261184685638,1,0,1,0,0,7,86400,0,8,0,100.0
48,3.3576129518764644,3,1,0,1,0,3,3600,0,3,1,98.0
13,2.9408827763740675,2,1,0,0,1,5,86400,0,6,0,100.0
49,3.48511153644404,1,0,0,1,0,7,86400,0,9,2,87.0
40,2.1573781940124026,4,1,0,0,1,6,300,0,8,2,100.0
47,1.8385295615508643,0,0,0,1,0,3,300,0,9,1,80.0
24,3.2893018638769798,0,0,1,1,0,1,86400,0,2,1,100.0
22,2.9540685508089224,2,0,0,0,0,3,300,0,2,2,73.0
47,1.5806029621348059,3,0,0,0,0,3,300,0,5,2,60.0
25,2.6414456564791076,4,0,0,1,1,6,300,0,7,0,87.0
8,1.8183767564729865,2,0,0,1,1,4,3600,0,0,0,85.0
37,3.0940704952580855,0,0,0,0,0,7,86400,0,3,1,72.0
31,2.687333038981292,2,0,1,1,0,5,86400,0,7,1,100.0
11,3.3394557333090535,4,1,1,0,1,7,86400,0,5,1,100.0
10,3.916806656310715,1,1,1,1,0,3,300,1,1,1,73.0
19,2.3990060515244727,4,1,1,1,0,2,300,0,7,1,100.0
22,4.3863063124950825,1,0,0,0,0,4,300,0,0,1,70.0
36,3.1069035017627233,1,0,0,0,1,4,3600,0,0,1,85.0
15,3.354872396264364,1,1,0,0,0,3,300,0,6,1,90.0
24,3.5420171196772112,2,1,0,1,0,6,3600,1,9,0,80.0
28,3.5001945895727693,0,0,1,0,1,2,86400,1,2,2,74.0
19,3.032912229135186,2,1,1,0,1,3,300,0,7,2,100.0
11,2.7862928733440504,0,1,1,1,0,2,3600,1,8,1,79.0
25,1.6613458925321338,4,1,0,0,0,4,3600,0,7,2,90.0
46,1.566257535903539,3,0,0,1,0,2,300,0,0,1,73.0
30,2.573883583598294,4,0,0,0,0,7,3600,1,0,0,45.0
48,2.500982671901078,2,0,0,0,0,3,300,0,5,1,68.0
18,2.66308546451702,2,0,0,0,0,1,3600,1,0,0,42.0
41,1.9151046026645702,0,0,0,1,1,1,86400,0,7,0,79.0
25,3.714504811610531,2,0,1,1,1,2,86400,0,5,0,100.0
22,4.070893244328717,1,1,1,1,0,6,86400,1,4,1,80.0
9,4.316143906122105,2,0,0,0,1,3,300,0,5,0,78.0
7,2.9770869105588775,0,0,0,0,0,5,86400,0,3,1,75.0
27,3.602597097376286,0,0,0,1,0,1,86400,0,0,0,82.0
30,4.066653370307618,1,0,0,0,1,4,86400,0,6,0,88.0
41,2.754873333280458,0,1,1,0,1,7,300,1,9,2,77.0
28,2.4282383846113333,3,0,0,0,0,3,3600,0,8,1,71.0
23,4.31017366756047,4,1,0,1,0,3,300,0,3,2,98.0
29,3.0470296532312195,2,0,0,1,0,7,300,0,3,0,89.0
25,2.991761659772634,3,0,0,0,0,1,86400,1,8,2,37.0
16,2.0352482896904873,2,1,1,0,1,7,3600,0,3,0,100.0
45,1.8244650437200702,3,0,0,1,0,7,86400,0,9,2,82.0
37,4.026320587450535,2,0,1,1,0,5,86400,0,3,2,100.0
8,3.342399528562554,1,0,0,0,0,7,300,0,7,1,69.0
46,2.477473752058346,0,0,0,1,0,4,300,0,3,1,85.0
11,2.0752086521707995,0,0,0,0,1,5,300,0,8,2,92.0
26,3.166491840508894,1,1,0,0,1,4,86400,0,7,2,100.0
37,3.251757867783406,3,0,0,0,0,1,3600,0,4,1,59.0
21,2.1209808037351747,4,1,0,0,0,3,3600,0,8,0,91.0
28,4.054217243674422,3,0,1,0,0,4,86400,1,7,0,58.0
38,1.7527930984675533,0,0,0,1,0,3,3600,0,9,0,83.0
32,2.568279255499265,4,0,1,0,0,2,86400,0,3,0,84.0
47,3.5411532412875664,2,0,0,0,0,2,3600,0,3,2,64.0
45,2.3223610914576023,4,0,1,0,0,1,86400,1,0,0,52.0
43,3.9830255843438156,3,0,0,1,0,1,3600,0,3,2,72.0
26,3.7196034798012105,1,0,1,1,1,6,300,0,7,2,100.0
21,3.8670685336444026,2,1,1,0,0,1,300,0,4,0,84.0
38,1.8573196076301488,3,0,0,0,1,2,300,1,5,0,43.0
10,1.9216413839866289,2,1,0,0,0,4,300,0,3,0,92.0
10,2.359421213233751,4,0,0,0,1,7,86400,0,4,1,90.0
38,3.054231495592683,0,0,0,0,0,7,3600,0,9,2,72.0
5,3.7440482300982074,3,0,0,1,1,7,86400,0,7,0,80.0
14,4.009592672282711,1,0,0,1,0,5,300,0,8,1,87.0
25,3.6130059478715415,4,1,1,1,1,7,3600,0,2,2,100.0
9,4.2857906445919145,3,0,1,0,1,1,86400,0,9,2,92.0
6,3.716230528847791,1,0,0,0,0,7,300,0,3,2,67.0
26,2.418803661013844,3,0,0,1,0,5,3600,0,0,0,90.0
6,2.2952438530157178,4,0,0,1,1,5,3600,1,4,0,55.0
14,3.58857735090327,3,0,0,0,1,2,300,0,3,2,76.0
38,2.078611706068843,2,1,0,1,1,6,300,0,5,2,100.0
20,1.7781444324308096,4,0,0,0,1,4,3600,0,5,1,85.0
43,3.096668624568582,3,1,1,0,1,2,300,0,9,1,93.0
26,3.964924709336866,0,1,0,0,0,1,86400,0,5,2,87.0
16,1.8041395274095906,3,0,0,1,0,2,300,0,2,1,78.0
28,3.8756739713871875,2,0,1,0,0,2,300,0,6,2,86.0
44,3.9347160130546444,1,0,0,1,1,2,300,0,2,1,76.0
42,2.9468220002446306,1,0,0,0,0,1,3600,0,5,2,67.0
14,1.6719309300314604,1,0,0,0,0,1,3600,0,9,0,69.0
39,2.023769553741559,0,1,0,1,0,2,300,0,0,2,100.0
36,3.622278825485797,2,0,0,0,1,2,3600,0,7,0,79.0
11,3.6353338349728483,4,0,0,0,0,5,300,0,6,2,67.0
25,4.195065825502996,1,0,0,0,0,4,86400,0,8,0,73.0
24,3.2480584396637484,2,0,0,1,0,5,3600,0,2,1,92.0
30,1.8723221031413322,3,1,0,1,0,6,300,0,7,0,100.0
8,1.8642447165149165,0,0,1,0,1,4,3600,0,1,1,100.0
26,3.663397072070471,2,0,1,0,0,6,86400,0,8,2,95.0
19,2.051353995323703,2,0,0,1,1,4,86400,0,0,1,93.0
44,2.485156498849816,4,1,1,0,0,2,300,0,9,1,81.0
25,2.9616360207657415,2,0,0,0,0,5,3600,0,6,1,80.0
19,1.5742946327284537,4,1,1,0,0,4,86400,0,9,2,90.0
26,2.2464570810597957,0,0,0,1,0,6,3600,0,0,0,95.0
32,2.72366882552184,0,0,0,0,0,4,300,0,5,1,70.0
18,2.338908955479619,3,0,0,1,0,1,86400,0,0,2,82.0
31,1.9091109824026975,4,0,0,1,1,4,86400,0,3,1,80.0
45,3.684036773388592,4,0,0,1,1,7,3600,0,6,0,80.0
44,3.9394429655039547,1,0,0,1,1,2,86400,0,1,1,79.0
32,2.2724369284311745,1,0,0,0,1,3,300,0,2,1,83.0
30,3.82325848381891,3,0,0,1,0,1,300,0,3,1,74.0
6,2.6566606932039414,0,0,0,1,0,3,86400,0,5,0,86.0
29,3.0200573725620083,1,0,0,0,0,2,300,1,8,0,38.0
7,4.068003224679458,2,1,0,0,0,7,86400,0,3,2,90.0
12,3.7498610454072234,0,0,0,0,1,3,86400,0,5,1,86.0
48,3.9153505539485334,2,0,0,1,1,4,86400,0,6,1,83.0
37,1.9105354997590704,4,0,1,0,1,3,86400,0,3,1,98.0
46,1.7091582775011884,0,1,0,0,1,5,3600,0,5,1,100.0
39,4.180214187263961,3,1,0,1,0,2,86400,0,2,0,94.0
10,2.6635028087132833,4,0,0,1,0,5,300,1,4,0,57.0
43,2.3636390342090428,4,0,0,0,0,3,3600,0,9,1,66.0
27,3.6740887627854733,2,1,0,1,1,7,300,0,3,1,100.0
29,4.00924678973957,4,1,1,1,1,5,86400,0,6,1,100.0
47,4.087468865694903,1,0,0,0,0,1,300,0,5,1,59.0
23,2.447991423375682,0,1,0,1,0,3,3600,0,6,2,100.0
9,4.056637173605022,1,0,0,1,0,6,300,0,5,2,82.0
15,1.6228018331230363,2,1,0,1,0,5,3600,0,1,1,100.0
16,1.6489844743791566,2,0,0,1,1,4,86400,1,6,1,60.0
14,3.370557585522463,0,0,0,1,0,3,86400,0,7,1,88.0
12,1.6893191073466387,4,0,1,0,0,7,300,0,6,2,89.0
28,2.4738275055304846,3,1,0,0,0,6,300,0,3,0,92.0
32,3.518267958740772,2,1,0,0,1,7,86400,0,3,2,100.0
45,2.511800688162679,0,0,0,0,0,1,86400,0,4,2,67.0
40,2.038799344320288,3,0,0,1,1,4,300,0,8,1,80.0
41,2.344051865561525,4,0,0,0,0,3,86400,0,4,1,66.0
25,2.8727259967512953,2,0,1,0,0,7,3600,1,1,0,70.0
12,2.926157566066447,0,0,0,0,0,4,3600,0,4,1,78.0
13,3.8490006940416057,0,0,1,0,1,3,300,0,2,1,100.0
19,3.7504596882945376,0,1,0,0,1,3,300,0,9,0,100.0
44,2.8704534136684057,2,0,1,0,0,2,86400,0,7,1,89.0
22,4.037002047296314,3,0,0,1,0,5,86400,0,9,1,85.0
46,1.8427114157741875,0,0,0,0,1,3,3600,0,9,1,83.0
24,2.2660600506867046,4,0,0,1,1,1,300,0,1,2,79.0
10,3.9839293905067548,0,1,0,1,0,6,300,0,3,1,100.0
16,2.6339821158784593,3,0,0,1,0,5,300,0,4,2,87.0
6,4.443544676381526,2,0,0,0,1,2,300,0,3,1,76.0
11,2.8987598445835063,0,0,0,1,0,5,3600,0,4,1,95.0
20,3.875806868891292,0,0,0,1,1,5,3600,0,9,2,90.0
7,2.706921124147116,4,0,0,0,1,3,300,0,3,2,78.0
49,2.7748605571872913,4,0,0,0,0,1,3600,0,2,1,62.0
7,2.6486494418525504,0,0,0,0,1,3,300,0,0,0,83.0
31,3.6572268615324353,0,0,0,1,0,7,3600,0,3,1,85.0
47,3.1425536521799833,4,0,0,1,1,1,86400,0,8,2,74.0
44,4.331334334105107,3,0,0,0,1,7,3600,0,0,1,80.0
42,2.2526709496023143,1,0,0,0,0,1,300,0,6,1,64.0
37,1.801688196250333,1,0,0,1,1,4,86400,0,2,2,85.0
32,2.6797844552976455,0,1,0,1,1,3,300,0,7,0,100.0
5,3.350138122940328,4,0,0,1,1,7,86400,0,5,0,82.0
12,4.082396810746485,2,0,0,1,0,2,86400,0,0,2,84.0
41,2.538590660040983,2,0,0,1,0,6,3600,0,9,2,90.0
36,3.461360253373385,1,0,0,1,1,5,3600,0,4,1,87.0
47,2.5505960430696573,3,0,0,0,1,4,86400,1,7,2,53.0
41,3.3516587489833745,1,1,1,0,0,7,86400,0,2,2,92.0
8,4.154423841091953,0,0,0,1,0,2,86400,0,3,1,79.0
34,2.194072926778227,3,0,0,0,0,6,300,1,6,1,37.0
10,2.7127249263211173,2,0,0,0,0,6,3600,0,5,1,80.0
23,4.47979558928924,4,1,0,1,1,3,300,0,6,0,98.0
36,4.105671084748383,4,0,1,1,1,1,3600,1,8,0,62.0
13,3.193919573688606,0,0,0,1,1,7,300,0,8,2,89.0
16,3.0498827755628257,1,1,0,0,1,3,3600,0,1,1,100.0
15,2.353801146914043,0,1,1,1,0,6,86400,0,2,2,100.0
20,3.0516282830805883,4,1,0,0,1,3,86400,0,3,2,100.0
5,4.044544494839841,2,0,1,1,1,4,3600,0,5,0,100.0
49,3.5555235398333416,4,0,1,0,1,7,86400,0,4,0,100.0
25,2.3701320845339597,3,0,0,0,0,2,86400,0,5,2,69.0
34,2.104391763160599,4,0,0,0,0,6,300,0,7,1,67.0
17,2.2956256109904873,4,0,0,1,0,7,3600,0,1,0,90.0
38,2.0092776041784797,3,1,0,0,0,4,86400,0,5,0,88.0
8,1.7869220880711478,1,1,0,1,0,2,3600,0,8,0,100.0
32,2.757408523326165,4,0,0,0,1,4,300,0,4,2,80.0
42,1.839898813194803,0,0,1,0,1,5,3600,0,0,0,100.0
35,2.015737673181313,4,0,0,1,0,1,300,0,7,1,74.0
31,3.1419740530184583,0,1,0,1,0,1,300,0,3,0,96.0
9,1.9937978210987242,3,0,0,0,1,1,300,0,7,2,71.0
29,1.6916393022927085,4,1,1,1,0,5,86400,0,3,2,100.0
7,2.4521665500836556,3,0,0,1,0,6,300,0,7,2,82.0
37,2.1609572958659027,3,0,0,1,0,6,3600,0,8,2,85.0
8,3.0459155639831303,1,1,1,1,0,5,3600,0,4,1,100.0
29,1.8071012537496278,4,0,1,0,0,1,86400,0,4,2,84.0
24,3.7553123630489345,0,0,1,0,1,1,86400,0,1,0,100.0
38,4.218700558305416,0,1,0,0,1,2,300,0,8,1,96.0
30,3.7303055218685834,4,0,0,0,1,2,300,0,3,2,76.0
9,3.098481112204183,1,0,0,1,0,3,300,0,2,2,80.0
39,4.082003465366656,1,0,0,0,0,7,86400,0,1,1,70.0
32,3.5847551393445225,1,0,0,0,1,7,86400,0,2,0,85.0
33,1.5316533673505695,0,1,0,1,1,7,3600,1,3,1,77.0
13,2.6822704583235093,3,1,0,1,0,4,300,0,8,0,100.0
42,4.0528556982204,1,1,1,1,0,2,300,0,5,0,96.0
10,2.537576573925808,0,0,0,1,1,2,3600,0,9,2,89.0
23,1.6056455205765705,0,0,0,0,0,2,3600,0,4,1,71.0
